Molecule_ChEMBL_ID,Molecule_Pref_Name,Drug_CID,Drug_GDSC,Canonical_SMILES
CHEMBL3616723,,137133435,FALSE,O=c1[nH]c2ccc(Br)cc2nc1/C=C/c1ccc(O)cc1
CHEMBL3616722,,122189740,FALSE,O=c1[nH]c2ccc(Br)cc2nc1/C=C/c1ccc(Br)cc1
CHEMBL3616738,,122189754,FALSE,Cc1nc2cc(Br)ccc2nc1Oc1ccc(/C=N\c2ccc(Cl)cc2)cc1
CHEMBL3616737,,122189753,FALSE,Cc1nc2cc(Br)ccc2nc1Oc1ccc(C=O)cc1
CHEMBL3616736,,122189752,FALSE,Cc1nc2cc(Br)ccc2nc1Oc1ccc(/N=C\c2ccc(Cl)cc2)cc1
CHEMBL3616735,,122189751,FALSE,Cc1nc2cc(Br)ccc2nc1Oc1ccc(N)cc1
CHEMBL3616734,,122189750,FALSE,Cc1nc2cc(Br)ccc2nc1Oc1ccccc1N
CHEMBL3616733,,122189749,FALSE,Cc1nc2cc(Br)ccc2nc1Sc1ccccc1
CHEMBL3616732,,13487191,FALSE,Cc1nc2cc(Br)ccc2n2nnnc12
CHEMBL3616731,,122189748,FALSE,Cc1cc(C)n(-c2nc3ccc(Br)cc3nc2C)n1
CHEMBL3616730,,13487193,FALSE,Cc1nc2cc(Br)ccc2nc1NN
CHEMBL3616729,,122189747,FALSE,Cc1nc2cc(Br)ccc2nc1Nc1ccc(S(=O)(=O)N2CCCCC2)cc1
CHEMBL3616728,,122189746,FALSE,Cc1nc2cc(Br)ccc2nc1N1CCCCC1
CHEMBL3616727,,122189745,FALSE,Cc1nc2cc(Br)ccc2n(CC(=O)NN)c1=O
CHEMBL3616726,,122189744,FALSE,CCOC(=O)Cn1c(=O)c(C)nc2cc(Br)ccc21
CHEMBL3616725,,122189743,FALSE,COc1ccc(/C=C/c2nc3cc(Br)ccc3[nH]c2=O)cc1
CHEMBL3616724,,122189742,FALSE,Cc1ccc(/C=C/c2nc3cc(Br)ccc3[nH]c2=O)cc1
CHEMBL3617466,,23252526,FALSE,C[C@]12C[C@@H](O)[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)C[C@@H](O)[C@]12O
CHEMBL3617465,,122190288,FALSE,C[C@]12[C@H](O)C[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C=O)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1
CHEMBL3617464,,122190287,FALSE,C[C@]12[C@H](O)C[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43CO)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1
CHEMBL522203,,11876182,FALSE,C[C@]12[C@H](O)C[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@@]43CO)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1
CHEMBL3617463,,122190286,FALSE,C[C@H]1C[C@H]2O[C@@H]3C[C@@H]4CC[C@@H]5[C@H](CC[C@]6(C)[C@@H](C7=CC(=O)OC7)C[C@@H](O)[C@]56O)[C@@]4(C=O)C[C@H]3O[C@@]2(O)[C@@]2(C1)N=CCS2
CHEMBL500585,USCHARIN,11261800,FALSE,C[C@@H]1C[C@@]2(N=CCS2)[C@]2(O)O[C@@H]3C[C@@]4(C=O)[C@@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@@H](C6=CC(=O)OC6)CC[C@]54O)C[C@H]3O[C@@H]2O1
CHEMBL3617462,,122190285,FALSE,C[C@H]1C[C@H]2O[C@@H]3C[C@@H]4CC[C@@H]5[C@H](CC[C@]6(C)[C@@H](C7=CC(=O)OC7)CC[C@]56O)[C@@]4(C=O)C[C@H]3O[C@@]2(O)[C@H](O)[C@@H]1O
CHEMBL3617461,,122190284,FALSE,C[C@@H]1C[C@@H](O)[C@]2(O)O[C@@H]3C[C@@]4(C)[C@@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@@H](C6=CC(=O)OC6)C[C@@H](O)[C@]54O)C[C@H]3O[C@@H]2C1
CHEMBL3617460,,122190283,FALSE,CO[C@@H]1C[C@@H](C)C[C@H]2O[C@@H]3C[C@@H]4CC[C@@H]5[C@H](CC[C@]6(C)[C@@H](C7=CC(=O)OC7)C[C@@H](O)[C@]56O)[C@@]4(C=O)C[C@H]3O[C@@]12O
CHEMBL3617459,,122190282,FALSE,C[C@@H]1C[C@@H](O)[C@]2(O)O[C@@H]3C[C@@]4(C=O)[C@@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@@H](C6=CC(=O)OC6)C[C@@H](O)[C@]54O)C[C@H]3O[C@@H]2C1
CHEMBL2047532,,57384021,FALSE,O=C(CCCO[N+](=O)[O-])Oc1ccccc1C(=O)Oc1ccc(-c2cc(=S)ss2)cc1
CHEMBL3617473,,122190295,FALSE,COc1ccc(OC(=O)CCCO[N+](=O)[O-])c(C(=O)Oc2ccc(-c3cc(=S)ss3)cc2)c1
CHEMBL3617474,,122190296,FALSE,O=C(CCCO[N+](=O)[O-])Oc1ccc(Cl)cc1C(=O)Oc1ccc(-c2cc(=S)ss2)cc1
CHEMBL3617475,,122190297,FALSE,O=C(CCCO[N+](=O)[O-])Oc1cccc(C(=O)Oc2ccc(-c3cc(=S)ss3)cc2)c1
CHEMBL3617480,,122190302,FALSE,O=C(CCCO[N+](=O)[O-])Oc1ccc(C(=O)Oc2ccc(-c3cc(=S)ss3)cc2)cc1Cl
CHEMBL3617479,,122190301,FALSE,COc1cc(C(=O)Oc2ccc(-c3cc(=S)ss3)cc2)ccc1OC(=O)CCCO[N+](=O)[O-]
CHEMBL3617478,,122190300,FALSE,O=C(CCCO[N+](=O)[O-])Oc1ccc(C(=O)Oc2ccc(-c3cc(=S)ss3)cc2)cc1
CHEMBL3617477,,122190299,FALSE,O=C(CCCO[N+](=O)[O-])Oc1cccc(C(=O)Oc2ccc(-c3cc(=S)ss3)cc2)c1Cl
CHEMBL3617476,,122190298,FALSE,COc1ccc(C(=O)Oc2ccc(-c3cc(=S)ss3)cc2)cc1OC(=O)CCCO[N+](=O)[O-]
CHEMBL3621591,,122191277,FALSE,COc1ccc2nc(N(Cc3cc(-c4ccc(SC(F)(F)F)cc4)no3)c3nc4ccc(F)cc4s3)sc2c1
CHEMBL3621592,,122191278,FALSE,COc1ccc2nc(N(Cc3cc(-c4ccc(OC(F)(F)F)cc4)no3)c3nc4ccc(F)cc4s3)sc2c1
CHEMBL3621593,,122191279,FALSE,COc1ccc(-c2cc(CN(c3nc4ccc(F)cc4s3)c3nc4ccc(OC)cc4s3)on2)cc1
CHEMBL3621651,,122191310,FALSE,COc1ccc2nc(N(Cc3cc(-c4cc(OC)c(OC)c(OC)c4)no3)c3nc4ccc(F)cc4s3)sc2c1
CHEMBL3621652,,122191311,FALSE,COc1ccc2nc(N(Cc3cc(-c4ccc(Br)cc4)no3)c3nc4ccc(F)cc4s3)sc2c1
CHEMBL3621653,,122191312,FALSE,COc1ccc2nc(N(Cc3cc(-c4ccccc4F)no3)c3nc4ccc(F)cc4s3)sc2c1
CHEMBL3621654,,122191313,FALSE,FC(F)(F)Sc1ccc(-c2cc(CN(c3ncccn3)c3nc4ccccc4s3)on2)cc1
CHEMBL3621655,,101887349,FALSE,FC(F)(F)Oc1ccc(-c2cc(CN(c3ncccn3)c3nc4ccccc4s3)on2)cc1
CHEMBL3621656,,101887350,FALSE,COc1ccc(-c2cc(CN(c3ncccn3)c3nc4ccccc4s3)on2)cc1
CHEMBL3621657,,122191314,FALSE,COc1cc(-c2cc(CN(c3ncccn3)c3nc4ccccc4s3)on2)cc(OC)c1OC
CHEMBL3621658,,101887351,FALSE,Brc1ccc(-c2cc(CN(c3ncccn3)c3nc4ccccc4s3)on2)cc1
CHEMBL3621520,,122191244,FALSE,Fc1ccccc1-c1cc(CN(c2ncccn2)c2nc3ccccc3s2)on1
CHEMBL3621521,,101887352,FALSE,C#CCN(c1nc2ccc(F)cc2s1)c1nc2ccc(OC)cc2s1
CHEMBL3394786,,101887348,FALSE,C#CCN(c1ncccn1)c1nc2ccccc2s1
CHEMBL3621415,,122191156,FALSE,CCCCCCCCCCCCCCCCOc1c(OC)ccc2cc3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-]
CHEMBL2313430,,71517546,FALSE,CCCCCCCCCCCCOc1c(OC)ccc2cc3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-]
CHEMBL3621416,,122191158,FALSE,CCCCCCCCCCOc1c(OC)ccc2cc3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-]
CHEMBL12089,BERBERINE CHLORIDE,12456,FALSE,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-]
CHEMBL3621414,,122191154,FALSE,CCCCCCCCCCCCCCCCCCOc1c(OC)ccc2cc3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-]
CHEMBL3621413,,122191153,FALSE,COc1ccc2cc3[n+](cc2c1OCc1ccccc1)CCc1cc2c(cc1-3)OCO2.[Br-]
CHEMBL3621412,,122191152,FALSE,CCCCCCCCCCc1c2[n+](cc3c(OC)c(OC)ccc13)CCc1cc3c(cc1-2)OCO3.[I-]
CHEMBL3621411,,122191151,FALSE,CCCCCCCCCCCCc1c2[n+](cc3c(OC)c(OC)ccc13)CCc1cc3c(cc1-2)OCO3.[I-]
CHEMBL3621410,,122191149,FALSE,CCCCCCCCCCCCCCCCc1c2[n+](cc3c(OC)c(OC)ccc13)CCc1cc3c(cc1-2)OCO3.[I-]
CHEMBL3621409,,122191147,FALSE,CCCCCCCCCCCCCCCCCCc1c2[n+](cc3c(OC)c(OC)ccc13)CCc1cc3c(cc1-2)OCO3.[I-]
CHEMBL3621408,,66842335,FALSE,COc1ccc2c(Cc3ccccc3)c3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[I-]
CHEMBL3622777,,122192032,FALSE,CC(C)CCn1ccnc1/C=C/C(=O)/C=C/c1coc2ccccc2c1=O
CHEMBL3622776,,122192031,FALSE,CCC(C)n1ccnc1/C=C/C(=O)/C=C/c1coc2ccccc2c1=O
CHEMBL3622775,,122192030,FALSE,CC(C)n1ccnc1/C=C/C(=O)/C=C/c1coc2ccccc2c1=O
CHEMBL3622774,,122192029,FALSE,CCCCCn1ccnc1/C=C/C(=O)/C=C/c1coc2ccccc2c1=O
CHEMBL3622773,,122192028,FALSE,CCCCn1ccnc1/C=C/C(=O)/C=C/c1coc2ccccc2c1=O
CHEMBL3622772,,122192027,FALSE,CCCn1ccnc1/C=C/C(=O)/C=C/c1coc2ccccc2c1=O
CHEMBL3622771,,122192026,FALSE,CCn1ccnc1/C=C/C(=O)/C=C/c1coc2ccccc2c1=O
CHEMBL3622770,,122192025,FALSE,Cn1ccnc1/C=C/C(=O)/C=C/c1coc2ccccc2c1=O
CHEMBL44,GENISTEIN,5280961,FALSE,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
CHEMBL3622779,,122192034,FALSE,CCC(CC)n1ccnc1/C=C/C(=O)/C=C/c1coc2ccccc2c1=O
CHEMBL3622778,,122192033,FALSE,CCCC(C)n1ccnc1/C=C/C(=O)/C=C/c1coc2ccccc2c1=O
CHEMBL3623352,,122192444,FALSE,C#C[C@H](O)C#CCCCCCCCCCCc1cn(CCCNc2ccc([N+](=O)[O-])c3nonc23)nn1
CHEMBL3623351,,122192443,FALSE,C#C[C@H](O)C#CCCCCCCCCCCc1cn(CC2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)nn1
CHEMBL3623350,,122192442,FALSE,C#C[C@H](O)C#CCCCCCCCCCCc1cn(-c2cc3ccc(O)cc3oc2=O)nn1
CHEMBL3623349,,122192441,FALSE,C#C[C@H](O)C#CCCCCCCCCCCc1cn(CCCCc2ccc3ccc4cccc5ccc2c3c45)nn1
CHEMBL3623348,,122192440,FALSE,C#CCCCCCCCCCCC#C[C@@H](O)C#C
CHEMBL443123,,5469791,FALSE,C#C[C@@H](O)/C=C/CCCCCCCCCCCCCCC
CHEMBL3623375,,122192466,FALSE,CN(C)CCCNC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12
CHEMBL3623374,,122192465,FALSE,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(C(=O)NCCO)csc4n3)cc2)no1
CHEMBL3623373,,122192464,FALSE,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(C(=O)NCCS(C)(=O)=O)csc4n3)cc2)no1
CHEMBL3623372,,122192463,FALSE,CN(C)CCNC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12
CHEMBL3623371,,122192462,FALSE,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(C(=O)OCCN5CCOCC5)csc4n3)cc2)no1
CHEMBL3623370,,122192461,FALSE,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(C(=O)NCCN5CCOCC5)csc4n3)cc2)no1
CHEMBL3623369,,122192460,FALSE,CCOC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12
CHEMBL3623368,,122192459,FALSE,CCOC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4ccccc4)cc3)cn12
CHEMBL3623367,,122192458,FALSE,CCOC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4ccc(Br)cn4)cc3)cn12
CHEMBL3623366,,122192457,FALSE,CCOC(=O)c1csc2nc(-c3ccc(NS(=O)(=O)c4ccc(C)cc4)cc3)cn12
CHEMBL3623365,,122192456,FALSE,CCCS(=O)(=O)Nc1ccc(-c2cn3c(C(=O)OCC)csc3n2)cc1
CHEMBL3623364,,122192455,FALSE,CCOC(=O)c1csc2nc(-c3ccc(NC(=O)c4ccco4)cc3)cn12
CHEMBL3623363,,122192454,FALSE,CCOC(=O)c1csc2nc(-c3cccc(NC(=O)c4ccco4)c3)cn12
CHEMBL3623362,,122192453,FALSE,C=CC(=O)Nc1ccc(-c2cn3c(C(=O)OCC)csc3n2)cc1
CHEMBL3623361,,122192452,FALSE,C=CC(=O)Nc1cccc(-c2cn3c(C(=O)OCC)csc3n2)c1
CHEMBL3623360,,122192451,FALSE,CCOC(=O)c1csc2nc(-c3ccc(NC(=O)CC)cc3)cn12
CHEMBL3623359,,122192450,FALSE,CCOC(=O)c1csc2nc(-c3cccc(NC(=O)CC)c3)cn12
CHEMBL3623358,,122192449,FALSE,CCOC(=O)c1csc2nc(-c3ccc(NC(=O)CCl)cc3)cn12
CHEMBL3623357,,122192448,FALSE,CCOC(=O)c1csc2nc(-c3cccc(NC(=O)CCl)c3)cn12
CHEMBL230006,ENOXOLONE,10114,FALSE,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
CHEMBL1271483,,102135,FALSE,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
CHEMBL2151602,,12039226,FALSE,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
CHEMBL3623377,,122192468,FALSE,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)N6CCN(C(=O)OC(C)(C)C)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
CHEMBL3623378,,122192469,FALSE,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)N6CCNCC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
CHEMBL404313,ASIATIC ACID,119034,FALSE,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12
CHEMBL3623379,,72697327,FALSE,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H]6OC(C)(C)OC[C@@]6(C)[C@@H]5CC[C@]43C)[C@H]12
CHEMBL3623380,,72697328,FALSE,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@@H]5OC(C)(C)OC[C@@]5(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
CHEMBL3623381,,72697329,FALSE,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](OC(=O)CCC(=O)O)[C@@H]5OC(C)(C)OC[C@@]5(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
CHEMBL3623382,,122192470,FALSE,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](OC(=O)CCC(=O)N5CCN(C(=O)OC(C)(C)C)CC5)[C@@H]5OC(C)(C)OC[C@@]5(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
CHEMBL3623383,,122192471,FALSE,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](OC(=O)CCC(=O)N5CCNCC5)[C@H](O)[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
CHEMBL168,OLEANOLIC_ACID,10494,FALSE,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
CHEMBL487412,METHYL OLEANOLATE,92900,FALSE,COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
CHEMBL3623384,,122192472,FALSE,COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
CHEMBL3623385,,122192473,FALSE,COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](OC(=O)CCC(=O)N5CCN(C(=O)OC(C)(C)C)CC5)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
CHEMBL3623386,,122192474,FALSE,COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](OC(=O)CCC(=O)N5CCNCC5)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
CHEMBL260673,METHYL URSOLATE,636516,FALSE,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
CHEMBL3623387,,122192475,FALSE,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
CHEMBL3623388,,122192476,FALSE,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](OC(=O)CCC(=O)N5CCN(C(=O)OC(C)(C)C)CC5)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
CHEMBL3623389,,122192477,FALSE,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](OC(=O)CCC(=O)N5CCNCC5)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
CHEMBL3545215,BMS-911543,50922691,FALSE,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21
CHEMBL3622150,,58180521,FALSE,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)[nH]n3)nc21
CHEMBL3622149,,122191625,FALSE,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)nn3C)nc21
CHEMBL3622148,,58180623,FALSE,CCn1nc(Nc2nc3c(cc(C(=O)N(C4CC4)C4CC4)n3CC)c3c2ncn3C)cc1C
CHEMBL3622147,,50991562,FALSE,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)n(C)n3)nc21
CHEMBL3622146,,89765129,FALSE,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)c(C(=O)N4CCS(=O)(=O)CC4)s3)nc21
CHEMBL3622145,,58180639,FALSE,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)c(S(C)(=O)=O)s3)nc21
CHEMBL3622144,,58180518,FALSE,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C(=O)NC)c(C)s3)nc21
CHEMBL3622143,,58180591,FALSE,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)c(C(=O)NC)s3)nc21
CHEMBL3622142,,58180573,FALSE,CCc1nc(Nc2nc3c(cc(C(=O)N(C4CC4)C4CC4)n3CC)c3c2ncn3C)sc1C
CHEMBL3623330,,122192422,FALSE,CCOC1(c2ccccc2)Oc2c(c(=O)oc3ccccc23)/C1=C\C(=O)c1ccccc1
CHEMBL3623331,,122192423,FALSE,O=C(/C=C1\c2c(c3ccccc3oc2=O)OC1(c1ccccc1)N1CCCC1)c1ccccc1
CHEMBL3623332,,122192424,FALSE,Cc1cc(-c2cc3cc(Cl)ccc3oc2=O)n(-c2nc(-c3ccc(Cl)cc3)cs2)n1
CHEMBL3623333,,122192425,FALSE,COc1ccc(-c2csc(-n3nc(C)cc3-c3cc4cc(Cl)ccc4oc3=O)n2)cc1
CHEMBL2165266,,2292609,FALSE,Cc1cc(C)cc(N2C(=O)NC(=O)/C(=C\c3ccc(-c4ccccc4)o3)C2=O)c1
CHEMBL3623462,,118125430,FALSE,CC1(C)N=C(c2ccc(-c3c[nH]c4ccccc34)cc2)N(C[C@@H]2CCN(C(=O)C3CC3)C2)C1=O
CHEMBL3623463,,118144180,FALSE,Cc1ccc(C(=O)N2CCC(c3ccc4nncn4c3)CC2)cc1NC(=O)c1ccc(Cl)nc1
CHEMBL3623477,,122192522,FALSE,CCCSc1nc(N/N=C/c2ccc([N+](=O)[O-])cc2)c2nnn([C@@H]3C[C@H](O)[C@@H](O)[C@H]3O)c2n1
CHEMBL3621269,,122191049,FALSE,C[C@H](O)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NCC[C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N3CCC[C@H]3C(=O)N21)C(=O)OCc1ccccc1
CHEMBL3621246,,78323222,FALSE,O=C(CCCCCNC(=O)Cn1cnc2c(NCc3ccccc3)ncnc21)NO
CHEMBL3621239,,78323549,FALSE,Nc1nc(N2CCOCC2)c2ncn(CC(=O)NCCCCCC(=O)NO)c2n1
CHEMBL3621287,,78323868,FALSE,O=C(CCCCCNC(=O)Cn1cnc2c(N3CCOCC3)nc(Nc3ccccc3)nc21)NO
CHEMBL3621288,,78324162,FALSE,O=C(CCCCNC(=O)Cn1cnc2c(Nc3ccccc3)ncnc21)NO
CHEMBL3621289,,78324163,FALSE,O=C(CCCCCNC(=O)Cn1cnc2c(Nc3ccccc3)ncnc21)NO
CHEMBL3621290,,78324164,FALSE,O=C(CCCCCCNC(=O)Cn1cnc2c(Nc3ccccc3)ncnc21)NO
CHEMBL3621291,,78323869,FALSE,O=C(CCCCNC(=O)Cn1cnc2c(Nc3ccccc3)nc(Nc3ccccc3)nc21)NO
CHEMBL3621292,,78323870,FALSE,O=C(CCCCCNC(=O)Cn1cnc2c(Nc3ccccc3)nc(Nc3ccccc3)nc21)NO
CHEMBL3621293,,78324161,FALSE,O=C(CCCCCCNC(=O)Cn1cnc2c(Nc3ccccc3)nc(Nc3ccccc3)nc21)NO
CHEMBL1605826,,2237121,FALSE,COc1ccccc1CNc1n[nH]c(NCc2ccccc2OC)n1
CHEMBL3621294,,56932477,FALSE,O=C(CCCCCCC(=O)Nc1ccc2c(c1)/C(=C/c1ccc[nH]1)C(=O)N2)NO
CHEMBL3621646,,122191305,FALSE,Cc1nn2c(-c3nc4cc(C)c(C)cc4[nH]3)c(-c3ccc(F)cc3)nc2s1
CHEMBL3621645,,122191304,FALSE,Cc1ccc(-c2nc3sc(C)nn3c2-c2nc3c(C)c(C)ccc3[nH]2)cc1
CHEMBL3621644,,101887241,FALSE,Cc1ccc(-c2nc3sc(C)nn3c2-c2nc3cc(C)ccc3[nH]2)cc1
CHEMBL3417030,,101887240,FALSE,Cc1nn2c(-c3nc4ccccc4[nH]3)c(-c3ccc(F)cc3)nc2s1
CHEMBL3417128,,101887234,FALSE,Cc1ccc(-c2nc3sc(C)nn3c2-c2nc3cc(Cl)ccc3[nH]2)cc1
CHEMBL3621643,,101887239,FALSE,Cc1nn2c(-c3nc4cc(Cl)c(Cl)cc4[nH]3)c(-c3ccc(F)cc3)nc2s1
CHEMBL3621642,,101887231,FALSE,COc1ccc(-c2nc3sc(C)nn3c2-c2nc3cc(Cl)ccc3[nH]2)cc1
CHEMBL3417032,,101887238,FALSE,Cc1nn2c(-c3nc4cc(Cl)ccc4[nH]3)c(-c3ccc(F)cc3)nc2s1
CHEMBL3621641,,101887242,FALSE,Cc1ccc2[nH]c(-c3c(-c4ccc(F)cc4)nc4sc(C)nn34)nc2c1
CHEMBL3621640,,122191303,FALSE,Cc1nn2c(-c3nc4cc(F)ccc4[nH]3)c(-c3ccccc3)nc2s1
CHEMBL3621639,,122191302,FALSE,COc1ccc(-c2nc3sc(C)nn3c2-c2nc3cc(C)ccc3[nH]2)cc1
CHEMBL3621312,,122191064,FALSE,Cc1nn2c(-c3nc4ccccc4[nH]3)c(-c3ccccc3)nc2s1
CHEMBL3621311,,122191063,FALSE,COc1ccc(-c2nc3sc(C)nn3c2-c2nc3cc(C)c(C)cc3[nH]2)cc1
CHEMBL3621310,,101887237,FALSE,Cc1nn2c(-c3nc4cc(C(F)(F)F)ccc4[nH]3)c(-c3ccc(F)cc3)nc2s1
CHEMBL3621309,,101887233,FALSE,COc1ccc(-c2nc3sc(C)nn3c2-c2nc3cc(Cl)c(F)cc3[nH]2)cc1
CHEMBL3621308,,122191062,FALSE,COc1ccc(-c2nc3sc(C)nn3c2-c2nc3c(C)c(C)ccc3[nH]2)cc1
CHEMBL3621307,,122191061,FALSE,Cc1nn2c(-c3nc4cc(Cl)c(F)cc4[nH]3)c(-c3ccccc3)nc2s1
CHEMBL3621306,,122191060,FALSE,Cc1nn2c(-c3nc4cc(C(F)(F)F)ccc4[nH]3)c(-c3ccccc3)nc2s1
CHEMBL3621305,,122191059,FALSE,Cc1nn2c(-c3nc4c(C)c(C)ccc4[nH]3)c(-c3ccccc3)nc2s1
